ZIP,ZIPType,CityName,StateAbbr,ZCTA_USE
75783,S,Quitman,TX,75783
75784,S,Reklaw,TX,75784
75785,S,Rusk,TX,75785
75788,P,Sacul,TX,75788
75789,S,Troup,TX,75789
75790,S,Van,TX,75790
75791,S,Whitehouse,TX,75791
75792,S,Winona,TX,75792
75797,U,Big Sandy,TX,75755
75798,U,Tyler,TX,75701
75799,U,Tyler,TX,75701
75801,S,Palestine,TX,75801
75802,P,Palestine,TX,75801
75803,S,Palestine,TX,75803
75831,S,Buffalo,TX,75831
75832,P,Cayuga,TX,75832
75833,S,Centerville,TX,75833
75834,S,Centralia,TX,75926
75835,S,Crockett,TX,75835
75838,S,Donie,TX,75838
75839,S,Elkhart,TX,75839
75840,S,Fairfield,TX,75840
75844,S,Grapeland,TX,75844
75845,S,Groveton,TX,75845
75846,S,Jewett,TX,75846
75847,S,Kennard,TX,75847
75848,P,Kirvin,TX,75848
75849,P,Latexo,TX,75849
75850,S,Leona,TX,75850
75851,S,Lovelady,TX,75851
75852,S,Midway,TX,75852
75853,S,Montalba,TX,75853
75855,S,Oakwood,TX,75855
75856,S,Pennington,TX,75856
75858,P,Ratcliff,TX,75858
75859,S,Streetman,TX,75859
75860,S,Teague,TX,75860
75861,S,Tennessee Colony,TX,75861
75862,S,Trinity,TX,75862
75865,P,Woodlake,TX,75845
75880,U,Tennessee Colony,TX,75861
75882,U,Palestine,TX,75803
75884,U,Tennessee Colony,TX,75861
75886,U,Tennessee Colony,TX,75861
75901,S,Lufkin,TX,75901
75902,P,Lufkin,TX,75904
75903,P,Lufkin,TX,75904
75904,S,Lufkin,TX,75904
75915,P,Lufkin,TX,75904
75925,S,Alto,TX,75925
75926,S,Apple Springs,TX,75926
75928,S,Bon Wier,TX,75928
75929,S,Broaddus,TX,75929
75930,S,Bronson,TX,75930
75931,S,Brookeland,TX,75931
75932,S,Burkeville,TX,75932
75933,S,Call,TX,75933
75934,P,Camden,TX,75934
75935,S,Center,TX,75935
75936,S,Chester,TX,75936
75937,S,Chireno,TX,75937
75938,S,Colmesneil,TX,75938
75939,S,Corrigan,TX,75939
75941,S,Diboll,TX,75941
75942,P,Doucette,TX,75942
75943,S,Douglass,TX,75943
75944,S,Etoile,TX,75944
75946,S,Garrison,TX,75946
75948,S,Hemphill,TX,75948
75949,S,Huntington,TX,75949
75951,S,Jasper,TX,75951
75954,S,Joaquin,TX,75954
75956,S,Kirbyville,TX,75956
75958,P,Martinsville,TX,75961
75959,S,Milam,TX,75959
75960,S,Moscow,TX,75960
75961,S,Nacogdoches,TX,75961
75962,U,Nacogdoches,TX,75962
75963,P,Nacogdoches,TX,75965
75964,S,Nacogdoches,TX,75964
75965,S,Nacogdoches,TX,75965
75966,S,Newton,TX,75966
75968,S,Pineland,TX,75968
75969,S,Pollok,TX,75969
75972,S,San Augustine,TX,75972
75973,S,Shelbyville,TX,75973
75974,S,Tenaha,TX,75974
75975,S,Timpson,TX,75975
75976,P,Wells,TX,75976
75977,S,Wiergate,TX,75977
75978,P,Woden,TX,75978
75979,S,Woodville,TX,75979
75980,S,Zavalla,TX,75980
75990,U,Woodville,TX,75979
76001,S,Arlington,TX,76001
76002,S,Arlington,TX,76002
76003,P,Arlington,TX,76017
76004,P,Arlington,TX,76010
76005,P,Arlington,TX,76011
76006,S,Arlington,TX,76006
76007,P,Arlington,TX,76010
76008,S,Aledo,TX,76008
76009,S,Alvarado,TX,76009
76010,S,Arlington,TX,76010
76011,S,Arlington,TX,76011
76012,S,Arlington,TX,76012
76013,S,Arlington,TX,76013
76014,S,Arlington,TX,76014
76015,S,Arlington,TX,76015
76016,S,Arlington,TX,76016
76017,S,Arlington,TX,76017
76018,S,Arlington,TX,76018
76019,U,Arlington,TX,76010
76020,S,Azle,TX,76020
76021,S,Bedford,TX,76021
76022,S,Bedford,TX,76022
76023,S,Boyd,TX,76023
76028,S,Burleson,TX,76028
76031,S,Cleburne,TX,76031
76033,S,Cleburne,TX,76033
76034,S,Colleyville,TX,76034
76035,S,Cresson,TX,76035
76036,S,Crowley,TX,76036
76039,S,Euless,TX,76039
76040,S,Euless,TX,76040
76041,S,Forreston,TX,76041
76043,S,Glen Rose,TX,76043
76044,S,Godley,TX,76044
76048,S,Granbury,TX,76048
76049,S,Granbury,TX,76049
76050,S,Grandview,TX,76050
76051,S,Grapevine,TX,76051
76052,S,Haslet,TX,76052
76053,S,Hurst,TX,76053
76054,S,Hurst,TX,76054
76055,S,Itasca,TX,76055
76058,S,Joshua,TX,76058
76059,S,Keene,TX,76059
76060,S,Kennedale,TX,76060
76061,P,Lillian,TX,76061
76063,S,Mansfield,TX,76063
76064,S,Maypearl,TX,76064
76065,S,Midlothian,TX,76065
76066,S,Millsap,TX,76066
76067,S,Mineral Wells,TX,76067
76068,P,Mineral Wells,TX,76067
76070,S,Nemo,TX,76070
76071,S,Newark,TX,76071
76073,S,Paradise,TX,76073
76077,S,Rainbow,TX,76077
76078,S,Rhome,TX,76078
76082,S,Springtown,TX,76082
76084,S,Venus,TX,76084
76085,S,Weatherford,TX,76085
76086,S,Weatherford,TX,76086
76087,S,Weatherford,TX,76087
76088,S,Weatherford,TX,76088
76092,S,Southlake,TX,76092
76093,S,Rio Vista,TX,76093
76094,P,Arlington,TX,76013
76095,P,Bedford,TX,76021
76096,P,Arlington,TX,76018
76097,P,Burleson,TX,76028
76098,P,Azle,TX,76020
76099,P,Grapevine,TX,76051
76101,P,Fort Worth,TX,76102
76102,S,Fort Worth,TX,76102
76103,S,Fort Worth,TX,76103
76104,S,Fort Worth,TX,76104
76105,S,Fort Worth,TX,76105
76106,S,Fort Worth,TX,76106
76107,S,Fort Worth,TX,76107
76108,S,Fort Worth,TX,76108
76109,S,Fort Worth,TX,76109
76110,S,Fort Worth,TX,76110
76111,S,Fort Worth,TX,76111
76112,S,Fort Worth,TX,76112
76113,P,Fort Worth,TX,76102
76114,S,Fort Worth,TX,76114
76115,S,Fort Worth,TX,76115
76116,S,Fort Worth,TX,76116
76117,S,Haltom City,TX,76117
76118,S,Fort Worth,TX,76118
76119,S,Fort Worth,TX,76119
76120,S,Fort Worth,TX,76120
76121,P,Fort Worth,TX,76116
76122,U,Fort Worth,TX,76104
76123,S,Fort Worth,TX,76123
76124,P,Fort Worth,TX,76112
76126,S,Fort Worth,TX,76126
76127,S,Naval Air Station/ Jrb,TX,76127
76129,U,Fort Worth,TX,76129
76130,U,Fort Worth,TX,76109
76131,S,Fort Worth,TX,76131
76132,S,Fort Worth,TX,76132
76133,S,Fort Worth,TX,76133
76134,S,Fort Worth,TX,76134
76135,S,Fort Worth,TX,76135
76136,P,Fort Worth,TX,76179
76137,S,Fort Worth,TX,76137
76140,S,Fort Worth,TX,76140
76147,P,Fort Worth,TX,76107
76148,S,Fort Worth,TX,76148
76150,S,Fort Worth,TX,76102
76155,S,Fort Worth,TX,76155
76161,P,Fort Worth,TX,76106
76162,P,Fort Worth,TX,76133
76163,P,Fort Worth,TX,76133
76164,S,Fort Worth,TX,76164
76166,U,Fort Worth,TX,76164
76177,S,Fort Worth,TX,76177
76179,S,Fort Worth,TX,76179
76180,S,North Richland Hills,TX,76180
76181,P,Fort Worth,TX,76180
76182,S,North Richland Hills,TX,76182
76185,P,Fort Worth,TX,76109
76191,U,Fort Worth,TX,76102
76192,U,Fort Worth,TX,76179
76193,U,Fort Worth,TX,76102
76195,U,Fort Worth,TX,76102
76196,U,Fort Worth,TX,76102
76197,U,Fort Worth,TX,76102
76198,U,Fort Worth,TX,76102
76199,U,Fort Worth,TX,76102
76201,S,Denton,TX,76201
76202,P,Denton,TX,76201
76203,P,Denton,TX,76201
76204,P,Denton,TX,76201
76205,S,Denton,TX,76205
76206,P,Denton,TX,76201
76207,S,Denton,TX,76207
76208,S,Denton,TX,76208
76209,S,Denton,TX,76209
76210,S,Denton,TX,76210
76225,S,Alvord,TX,76225
76226,S,Argyle,TX,76226
76227,S,Aubrey,TX,76227
76228,S,Bellevue,TX,76228
76230,S,Bowie,TX,76230
76233,S,Collinsville,TX,76233
76234,S,Decatur,TX,76234
76238,S,Era,TX,76238
76239,S,Forestburg,TX,76239
76240,S,Gainesville,TX,76240
76241,P,Gainesville,TX,76240
76244,S,Keller,TX,76244
76245,S,Gordonville,TX,76245
76246,P,Greenwood,TX,76234
76247,S,Justin,TX,76247
76248,S,Keller,TX,76248
76249,S,Krum,TX,76249
76250,S,Lindsay,TX,76250
76251,S,Montague,TX,76251
76252,S,Muenster,TX,76252
76253,P,Myra,TX,76253
76255,S,Nocona,TX,76255
76258,S,Pilot Point,TX,76258
76259,S,Ponder,TX,76259
76261,S,Ringgold,TX,76261
76262,S,Roanoke,TX,76262
76263,S,Rosston,TX,76263
76264,S,Sadler,TX,76264
76265,S,Saint Jo,TX,76265
76266,S,Sanger,TX,76266
76267,P,Slidell,TX,76234
76268,P,Southmayd,TX,76268
76270,S,Sunset,TX,76270
76271,S,Tioga,TX,76271
76272,S,Valley View,TX,76272
76273,S,Whitesboro,TX,76273
76301,S,Wichita Falls,TX,76301
76302,S,Wichita Falls,TX,76302
76305,S,Wichita Falls,TX,76305
76306,S,Wichita Falls,TX,76306
76307,P,Wichita Falls,TX,76301
76308,S,Wichita Falls,TX,76308
76309,S,Wichita Falls,TX,76309
76310,S,Wichita Falls,TX,76310
76311,S,Sheppard AFB,TX,76311
76351,P,Archer City,TX,76351
76352,P,Bluegrove,TX,76365
76354,S,Burkburnett,TX,76354
76357,S,Byers,TX,76357
76360,S,Electra,TX,76360
76363,S,Goree,TX,76363
76364,S,Harrold,TX,76364
76365,S,Henrietta,TX,76365
76366,S,Holliday,TX,76366
76367,S,Iowa Park,TX,76367
76369,P,Kamay,TX,76360
76370,P,Megargel,TX,76370
76371,S,Munday,TX,76371
76372,S,Newcastle,TX,76372
76373,S,Oklaunion,TX,76373
76374,S,Olney,TX,76374
76377,S,Petrolia,TX,76377
76379,S,Scotland,TX,76379
76380,S,Seymour,TX,76380
76384,S,Vernon,TX,76384
76385,P,Vernon,TX,76384
76388,S,Weinert,TX,76388
76389,S,Windthorst,TX,76389
76401,S,Stephenville,TX,76401
76402,U,Stephenville,TX,76402
76424,S,Breckenridge,TX,76424
76426,S,Bridgeport,TX,76426
76427,S,Bryson,TX,76427
76429,S,Caddo,TX,76429
76430,S,Albany,TX,76430
76431,S,Chico,TX,76431
76432,S,Blanket,TX,76432
76433,S,Bluff Dale,TX,76433
76435,S,Carbon,TX,76435
76436,S,Carlton,TX,76436
76437,S,Cisco,TX,76437
76439,P,Dennis,TX,76087
76442,S,Comanche,TX,76442
76443,S,Cross Plains,TX,76443
76444,S,De Leon,TX,76444
76445,S,Desdemona,TX,76445
76446,S,Dublin,TX,76446
76448,S,Eastland,TX,76448
76449,S,Graford,TX,76449
76450,S,Graham,TX,76450
76452,P,Energy,TX,76452
76453,S,Gordon,TX,76453
76454,S,Gorman,TX,76454
76455,S,Gustine,TX,76455
76457,S,Hico,TX,76457
76458,S,Jacksboro,TX,76458
76459,S,Jermyn,TX,76459
76460,S,Loving,TX,76460
76461,P,Lingleville,TX,76401
76462,S,Lipan,TX,76462
76463,S,Mingus,TX,76463
76464,S,Moran,TX,76464
76465,P,Morgan Mill,TX,76433
76466,P,Olden,TX,76466
76467,P,Paluxy,TX,76433
76468,P,Proctor,TX,76446
76469,P,Putnam,TX,76469
76470,S,Ranger,TX,76470
76471,S,Rising Star,TX,76471
76472,S,Santo,TX,76472
76474,S,Sidney,TX,76474
76475,S,Strawn,TX,76475
76476,S,Tolar,TX,76476
76481,S,South Bend,TX,76481
76483,S,Throckmorton,TX,76483
76484,S,Palo Pinto,TX,76484
76485,P,Peaster,TX,76088
76486,S,Perrin,TX,76486
76487,S,Poolville,TX,76487
76490,S,Whitt,TX,76490
76491,S,Woodson,TX,76491
76501,S,Temple,TX,76501
76502,S,Temple,TX,76502
76503,P,Temple,TX,76501
76504,S,Temple,TX,76504
76505,P,Temple,TX,76501
76508,U,Temple,TX,76508
76511,S,Bartlett,TX,76511
76513,S,Belton,TX,76513
76518,S,Buckholts,TX,76518
76519,S,Burlington,TX,76519
76520,S,Cameron,TX,76520
76522,S,Copperas Cove,TX,76522
76523,P,Davilla,TX,76523
76524,S,Eddy,TX,76524
76525,S,Evant,TX,76525
76526,P,Flat,TX,76528
76527,S,Florence,TX,76527
76528,S,Gatesville,TX,76528
76530,S,Granger,TX,76530
76531,S,Hamilton,TX,76531
76533,P,Heidenheimer,TX,76501
76534,S,Holland,TX,76534
76537,S,Jarrell,TX,76537
76538,S,Jonesboro,TX,76538
76539,S,Kempner,TX,76539
76540,P,Killeen,TX,76541
76541,S,Killeen,TX,76541
76542,S,Killeen,TX,76542
76543,S,Killeen,TX,76543
76544,S,Killeen,TX,76544
76547,P,Killeen,TX,76541
76548,S,Harker Heights,TX,76548
76549,S,Killeen,TX,76549
76550,S,Lampasas,TX,76550
76554,S,Little River Academy,TX,76554
76556,S,Milano,TX,76556
76557,S,Moody,TX,76557
76558,P,Mound,TX,76528
76559,S,Nolanville,TX,76559
76561,S,Oglesby,TX,76561
76564,P,Pendleton,TX,76579
76565,S,Pottsville,TX,76565
76566,S,Purmela,TX,76566
76567,S,Rockdale,TX,76567
76569,S,Rogers,TX,76569
76570,S,Rosebud,TX,76570
76571,S,Salado,TX,76571
76573,P,Schwertner,TX,76573
76574,S,Taylor,TX,76574
76577,S,Thorndale,TX,76577
76578,S,Thrall,TX,76578
76579,S,Troy,TX,76579
76596,U,Gatesville,TX,76596
76597,U,Gatesville,TX,76597
76598,U,Gatesville,TX,76598
76599,U,Gatesville,TX,76599
76621,S,Abbott,TX,76621
76622,S,Aquilla,TX,76622
76623,P,Avalon,TX,76623
76624,S,Axtell,TX,76624
76626,S,Blooming Grove,TX,76626
76627,S,Blum,TX,76627
76628,P,Brandon,TX,76628
76629,S,Bremond,TX,76629
76630,S,Bruceville,TX,76630
76631,S,Bynum,TX,76631
76632,S,Chilton,TX,76632
76633,S,China Spring,TX,76633
76634,S,Clifton,TX,76634
76635,S,Coolidge,TX,76635
76636,S,Covington,TX,76636
76637,S,Cranfills Gap,TX,76637
76638,S,Crawford,TX,76638
76639,S,Dawson,TX,76639
76640,S,Elm Mott,TX,76640
76641,S,Frost,TX,76641
76642,S,Groesbeck,TX,76642
76643,S,Hewitt,TX,76643
76644,P,Laguna Park,TX,76634
76645,S,Hillsboro,TX,76645
76648,S,Hubbard,TX,76648
76649,S,Iredell,TX,76649
76650,P,Irene,TX,76650
76651,S,Italy,TX,76651
76652,S,Kopperl,TX,76652
76653,S,Kosse,TX,76653
76654,P,Leroy,TX,76654
76655,S,Lorena,TX,76655
76656,S,Lott,TX,76656
76657,S,Mc Gregor,TX,76657
76660,S,Malone,TX,76660
76661,S,Marlin,TX,76661
76664,S,Mart,TX,76664
76665,S,Meridian,TX,76665
76666,S,Mertens,TX,76666
76667,S,Mexia,TX,76667
76670,S,Milford,TX,76670
76671,S,Morgan,TX,76671
76673,S,Mount Calm,TX,76673
76676,S,Penelope,TX,76676
76678,S,Prairie Hill,TX,76678
76679,S,Purdon,TX,76679
76680,S,Reagan,TX,76680
76681,S,Richland,TX,76681
76682,S,Riesel,TX,76682
76684,P,Ross,TX,76691
76685,P,Satin,TX,76685
76686,P,Tehuacana,TX,76686
76687,S,Thornton,TX,76687
76689,S,Valley Mills,TX,76689
76690,S,Walnut Springs,TX,76690
76691,S,West,TX,76691
76692,S,Whitney,TX,76692
76693,S,Wortham,TX,76693
76701,S,Waco,TX,76701
76702,P,Waco,TX,76712
76703,P,Waco,TX,76711
76704,S,Waco,TX,76704
76705,S,Waco,TX,76705
76706,S,Waco,TX,76706
76707,S,Waco,TX,76707
76708,S,Waco,TX,76708
76710,S,Waco,TX,76710
76711,S,Waco,TX,76711
76712,S,Woodway,TX,76712
76714,P,Waco,TX,76710
76715,P,Waco,TX,76704
76716,P,Waco,TX,76711
76797,U,Waco,TX,76710
76798,S,Waco,TX,76798
76799,U,Waco,TX,76710
76801,S,Brownwood,TX,76801
76802,S,Early,TX,76802
76803,P,Brownwood,TX,76802
76804,P,Brownwood,TX,76801
76820,S,Art,TX,76820
76821,S,Ballinger,TX,76821
76823,S,Bangs,TX,76823
76824,P,Bend,TX,76824
76825,S,Brady,TX,76825
76827,S,Brookesmith,TX,76827
76828,S,Burkett,TX,76828
76831,S,Castell,TX,76831
76832,S,Cherokee,TX,76832
76834,S,Coleman,TX,76834
76836,S,Doole,TX,76836
76837,S,Eden,TX,76837
76841,S,Fort Mc Kavett,TX,76841
76842,S,Fredonia,TX,76842
76844,S,Goldthwaite,TX,76844
76845,S,Gouldbusk,TX,76845
76848,S,Hext,TX,76848
76849,S,Junction,TX,76849
76852,S,Lohn,TX,76852
76853,S,Lometa,TX,76853
76854,S,London,TX,76854
76855,P,Lowake,TX,76866
76856,S,Mason,TX,76856
76857,S,May,TX,76857
76858,S,Melvin,TX,76858
76859,S,Menard,TX,76859
76861,S,Miles,TX,76861
76862,S,Millersview,TX,76862
76864,S,Mullin,TX,76864
76865,S,Norton,TX,76865
76866,S,Paint Rock,TX,76866
76869,S,Pontotoc,TX,76869
76870,S,Priddy,TX,76870
76871,S,Richland Springs,TX,76871
76872,S,Rochelle,TX,76872
76873,S,Rockwood,TX,76873
76874,S,Roosevelt,TX,76874
76875,S,Rowena,TX,76875
76877,S,San Saba,TX,76877
76878,S,Santa Anna,TX,76878
76880,P,Star,TX,76844
76882,S,Talpa,TX,76882
76883,S,Telegraph,TX,76849
76884,S,Valera,TX,76884
76885,S,Valley Spring,TX,76885
76886,P,Veribest,TX,76905
76887,S,Voca,TX,76887
76888,S,Voss,TX,76888
76890,S,Zephyr,TX,76890
76901,S,San Angelo,TX,76901
76902,P,San Angelo,TX,76903
76903,S,San Angelo,TX,76903
76904,S,San Angelo,TX,76904
76905,S,San Angelo,TX,76905
76906,P,San Angelo,TX,76904
76908,S,Goodfellow AFB,TX,76908
76909,U,San Angelo,TX,76901
76930,S,Barnhart,TX,76930
76932,S,Big Lake,TX,76932
76933,S,Bronte,TX,76933
76934,S,Carlsbad,TX,76934
76935,S,Christoval,TX,76935
76936,S,Eldorado,TX,76936
76937,S,Eola,TX,76937
76939,P,Knickerbocker,TX,76939
76940,S,Mereta,TX,76940
76941,S,Mertzon,TX,76941
76943,S,Ozona,TX,76943
76945,S,Robert Lee,TX,76945
76949,S,Silver,TX,76949
76950,S,Sonora,TX,76950
76951,S,Sterling City,TX,76951
76953,P,Tennyson,TX,76953
76955,S,Vancourt,TX,76955
76957,S,Wall,TX,76957
76958,P,Water Valley,TX,76958
77001,P,Houston,TX,77002
77002,S,Houston,TX,77002
77003,S,Houston,TX,77003
77004,S,Houston,TX,77004
77005,S,Houston,TX,77005
77006,S,Houston,TX,77006
77007,S,Houston,TX,77007
77008,S,Houston,TX,77008
77009,S,Houston,TX,77009
77010,S,Houston,TX,77010
77011,S,Houston,TX,77011
77012,S,Houston,TX,77012
77013,S,Houston,TX,77013
77014,S,Houston,TX,77014
77015,S,Houston,TX,77015
77016,S,Houston,TX,77016
77017,S,Houston,TX,77017
77018,S,Houston,TX,77018
77019,S,Houston,TX,77019
77020,S,Houston,TX,77020
77021,S,Houston,TX,77021
77022,S,Houston,TX,77022
77023,S,Houston,TX,77023
77024,S,Houston,TX,77024
77025,S,Houston,TX,77025
77026,S,Houston,TX,77026
77027,S,Houston,TX,77027
77028,S,Houston,TX,77028
77029,S,Houston,TX,77029
77030,S,Houston,TX,77030
77031,S,Houston,TX,77031
77032,S,Houston,TX,77032
77033,S,Houston,TX,77033
77034,S,Houston,TX,77034
77035,S,Houston,TX,77035
77036,S,Houston,TX,77036
77037,S,Houston,TX,77037
77038,S,Houston,TX,77038
77039,S,Houston,TX,77039
77040,S,Houston,TX,77040
77041,S,Houston,TX,77041
77042,S,Houston,TX,77042
77043,S,Houston,TX,77043
77044,S,Houston,TX,77044
77045,S,Houston,TX,77045
77046,S,Houston,TX,77046
77047,S,Houston,TX,77047
77048,S,Houston,TX,77048
77049,S,Houston,TX,77049
77050,S,Houston,TX,77050
77051,S,Houston,TX,77051
77052,P,Houston,TX,77002
77053,S,Houston,TX,77053
77054,S,Houston,TX,77054
77055,S,Houston,TX,77055
77056,S,Houston,TX,77056
77057,S,Houston,TX,77057
77058,S,Houston,TX,77058
77059,S,Houston,TX,77059
77060,S,Houston,TX,77060
77061,S,Houston,TX,77061
77062,S,Houston,TX,77062
77063,S,Houston,TX,77063
77064,S,Houston,TX,77064
77065,S,Houston,TX,77065
77066,S,Houston,TX,77066
77067,S,Houston,TX,77067
77068,S,Houston,TX,77068
77069,S,Houston,TX,77069
77070,S,Houston,TX,77070
77071,S,Houston,TX,77071
77072,S,Houston,TX,77072
77073,S,Houston,TX,77073
77074,S,Houston,TX,77074
77075,S,Houston,TX,77075
77076,S,Houston,TX,77076
77077,S,Houston,TX,77077
77078,S,Houston,TX,77078
77079,S,Houston,TX,77079
77080,S,Houston,TX,77080
77081,S,Houston,TX,77081
77082,S,Houston,TX,77082
77083,S,Houston,TX,77083
77084,S,Houston,TX,77084
77085,S,Houston,TX,77085
77086,S,Houston,TX,77086
77087,S,Houston,TX,77087
77088,S,Houston,TX,77088
77089,S,Houston,TX,77089
77090,S,Houston,TX,77090
77091,S,Houston,TX,77091
77092,S,Houston,TX,77092
77093,S,Houston,TX,77093
77094,S,Houston,TX,77094
77095,S,Houston,TX,77095
77096,S,Houston,TX,77096
77097,L-PY,Houston,,77007
77098,S,Houston,TX,77098
77099,S,Houston,TX,77099
77201,S,Houston,TX,77201
77202,P,Houston,TX,77014
77203,P,Houston,TX,77002
77204,U,Houston,TX,77004
77205,P,Houston,TX,77032
77206,P,Houston,TX,77018
77207,P,Houston,TX,77017
77208,P,Houston,TX,77002
77209,U,Houston,TX,77002
77210,P,Houston,TX,77002
77212,U,Houston,TX,77002
77213,P,Houston,TX,77013
77215,P,Houston,TX,77042
77216,U,Houston,TX,77034
77217,P,Houston,TX,77017
77218,P,Houston,TX,77094
77219,P,Houston,TX,77019
77220,P,Houston,TX,77020
77221,P,Houston,TX,77021
77222,P,Houston,TX,77022
77223,P,Houston,TX,77023
77224,P,Houston,TX,77079
77225,P,Houston,TX,77025
77226,P,Houston,TX,77026
77227,P,Houston,TX,77027
77228,P,Houston,TX,77078
77229,P,Houston,TX,77013
77230,P,Houston,TX,77054
77231,P,Houston,TX,77035
77233,P,Houston,TX,77033
77234,P,Houston,TX,77075
77235,P,Houston,TX,77035
77236,P,Houston,TX,77036
77237,P,Houston,TX,77036
77238,P,Houston,TX,77088
77240,P,Houston,TX,77040
77241,P,Houston,TX,77040
77242,P,Houston,TX,77077
77243,P,Houston,TX,77055
77244,P,Houston,TX,77077
77245,P,Houston,TX,77089
77248,P,Houston,TX,77008
77249,P,Houston,TX,77009
77251,P,Houston,TX,77036
77252,P,Houston,TX,77002
77253,P,Houston,TX,77002
77254,P,Houston,TX,77054
77255,P,Houston,TX,77055
77256,P,Houston,TX,77027
77257,P,Houston,TX,77057
77258,P,Houston,TX,77062
77259,P,Houston,TX,77062
77261,P,Houston,TX,77017
77262,P,Houston,TX,77012
77263,P,Houston,TX,77031
77265,P,Houston,TX,77005
77266,P,Houston,TX,77006
77267,P,Houston,TX,77067
77268,P,Houston,TX,77014
77269,P,Houston,TX,77070
77270,P,Houston,TX,77002
77271,P,Houston,TX,77031
77272,P,Houston,TX,77072
77273,P,Houston,TX,77090
77274,P,Houston,TX,77074
77275,P,Houston,TX,77075
77277,P,Houston,TX,77027
77279,P,Houston,TX,77079
77280,P,Houston,TX,77080
77282,P,Houston,TX,77077
77284,P,Houston,TX,77084
77287,P,Houston,TX,77017
77288,P,Houston,TX,77004
77289,P,Houston,TX,77062
77290,P,Houston,TX,77014
77291,P,Houston,TX,77091
77292,P,Houston,TX,77018
77293,P,Houston,TX,77091
77297,U,Houston,TX,77002
77299,U,Houston,TX,77007
77301,S,Conroe,TX,77301
77302,S,Conroe,TX,77302
77303,S,Conroe,TX,77303
77304,S,Conroe,TX,77304
77305,P,Conroe,TX,77301
77306,S,Conroe,TX,77306
77315,S,North Houston,TX,77032
77316,S,Montgomery,TX,77316
77318,S,Willis,TX,77318
77320,S,Huntsville,TX,77320
77325,P,Kingwood,TX,77339
77326,P,Ace,TX,77326
77327,S,Cleveland,TX,77327
77328,S,Cleveland,TX,77328
77331,S,Coldspring,TX,77331
77332,P,Dallardsville,TX,77351
77333,P,Dobbin,TX,77356
77334,P,Dodge,TX,77334
77335,S,Goodrich,TX,77335
77336,S,Huffman,TX,77336
77337,P,Hufsmith,TX,77375
77338,S,Humble,TX,77338
77339,S,Kingwood,TX,77339
77340,S,Huntsville,TX,77340
77341,U,Huntsville,TX,77340
77342,P,Huntsville,TX,77342
77343,U,Huntsville,TX,77340
77344,U,Huntsville,TX,77340
77345,S,Kingwood,TX,77345
77346,S,Humble,TX,77346
77347,P,Humble,TX,77338
77348,U,Huntsville,TX,77340
77349,U,Huntsville,TX,77340
77350,P,Leggett,TX,77350
77351,S,Livingston,TX,77351
77353,P,Magnolia,TX,77355
77354,S,Magnolia,TX,77354
77355,S,Magnolia,TX,77355
77356,S,Montgomery,TX,77356
77357,S,New Caney,TX,77357
77358,S,New Waverly,TX,77358
77359,S,Oakhurst,TX,77359
77360,S,Onalaska,TX,77360
77362,S,Pinehurst,TX,77362
77363,S,Plantersville,TX,77363
77364,S,Pointblank,TX,77364
77365,S,Porter,TX,77365
77367,P,Riverside,TX,77367
77368,P,Romayor,TX,77368
77369,P,Rye,TX,77369
77371,S,Shepherd,TX,77371
77372,S,Splendora,TX,77372
77373,S,Spring,TX,77373
77374,P,Thicket,TX,77374
77375,S,Tomball,TX,77375
77376,P,Votaw,TX,77376
77377,S,Tomball,TX,77377
77378,S,Willis,TX,77378
77379,S,Spring,TX,77379
77380,S,Spring,TX,77380
77381,S,Spring,TX,77381
77382,S,Spring,TX,77382
77383,P,Spring,TX,77379
77384,S,Conroe,TX,77384
77385,S,Conroe,TX,77385
77386,S,Spring,TX,77386
77387,P,Spring,TX,77380
77388,S,Spring,TX,77388
77389,S,Spring,TX,77389
77391,P,Spring,TX,77379
77393,P,Spring,TX,77381
77396,S,Humble,TX,77396
77631,P,Orange,TX,77630
77632,S,Orange,TX,77632
77639,P,Orangefield,TX,77630
77640,S,Port Arthur,TX,77640
77641,P,Port Arthur,TX,77640
77642,S,Port Arthur,TX,77642
77643,P,Port Arthur,TX,77640
77650,P,Port Bolivar,TX,77650
77651,S,Port Neches,TX,77651
77655,S,Sabine Pass,TX,77655
77656,S,Silsbee,TX,77656
77657,S,Lumberton,TX,77657
77659,S,Sour Lake,TX,77659
77660,S,Spurger,TX,77660
77661,P,Stowell,TX,77661
77662,S,Vidor,TX,77662
77663,P,Village Mills,TX,77663
77664,S,Warren,TX,77664
77665,S,Winnie,TX,77665
77670,P,Vidor,TX,77662
77701,S,Beaumont,TX,77701
77702,S,Beaumont,TX,77702
77703,S,Beaumont,TX,77703
77704,P,Beaumont,TX,77701
77705,S,Beaumont,TX,77705
77706,S,Beaumont,TX,77706
77707,S,Beaumont,TX,77707
77708,S,Beaumont,TX,77708
77709,P,Beaumont,TX,77707
77710,P,Beaumont,TX,77701
77713,S,Beaumont,TX,77713
77720,P,Beaumont,TX,77707
77725,P,Beaumont,TX,77705
77726,P,Beaumont,TX,77706
77801,S,Bryan,TX,77801
77802,S,Bryan,TX,77802
77803,S,Bryan,TX,77803
77805,P,Bryan,TX,77802
77806,P,Bryan,TX,77802
77807,S,Bryan,TX,77807
77808,S,Bryan,TX,77808
77830,S,Anderson,TX,77830
77831,S,Bedias,TX,77831
77833,S,Brenham,TX,77833
77834,P,Brenham,TX,77833
